fid;osm_id;osm_type;name;healthcare;amenity;speciality;emergency;operator;operator_type;phone;website;addr_street;addr_housenumber;addr_suburb;addr_city;addr_postcode;wheelchair;longitude;latitude
2127;6448421265;node;UBS Cidade Ipava;clinic;clinic;;;;;;;Avenida Taquandava;31;Cidade Ipava;São Paulo;04950-000;;-46.7654799;-23.7171847
2128;6448421266;node;UBS Jardim Coimbra;clinic;clinic;;;;;+55 11 5898 5454;;Estrada do M'Boi Mirim;3301;Jardim Coimbra;São Paulo;04905-023;;-46.7627216;-23.678555
2129;6448421267;node;UBS Parque do Lago;clinic;clinic;;;;;;;Estrada da Baronesa;1000;Parque do Lago;São Paulo;04944-180;;-46.7623154;-23.6941538
1108;4384127389;node;Farmácia Vila Remo;;pharmacy;;;;;;;;;;;;;-46.7598517;-23.6770436
2130;6448445247;node;UBS Jardim Herculano;clinic;clinic;;;;;;;Rua Ignácio Limas;11;Jardim Herculano;São Paulo;04920-050;;-46.7574733;-23.6923636
2131;6448445248;node;UBS Jardim Santa Margarida;clinic;clinic;;;;;;;Rua Capão Redondo;175;Jardim Santa Margarida;São Paulo;04931-100;;-46.7555143;-23.6785871
957;4135984116;node;AMA/UBS Integrada;clinic;clinic;;;;;+55 11 5894-4788;;Rua Daniel Klein;211;Parque Figueira Grande;São Paulo;04915-170;yes;-46.7492408;-23.6793271
2133;6448484363;node;UBS Jardim Souza;clinic;clinic;;;;;;;Rua Maria José de Souza;190;Jardim Souza;São Paulo;04917-080;;-46.7479894;-23.6883376
2877;9451162823;node;Drogaria Nova Mais;pharmacy;pharmacy;;;;;;;;;;;;;-46.7478172;-23.6744481
2883;9453774382;node;Sorridents;dentist;dentist;;;;;;;;;;;;;-46.7473466;-23.6741735
955;4135952855;node;UBS Chácara Santana;clinic;clinic;;;;;+55 11 5514 6448;;Rua Baltazar de Sá;383;Chácara Santana;sao paulo;05831-030;;-46.7470484;-23.671664
2878;9451162835;node;Lavoisier;laboratory;;;;;;;;;;;;;;-46.745782;-23.6737936
2882;9453774337;node;Odonto Company;dentist;dentist;;;;;;;;;;;;;-46.7443364;-23.6720668
2879;9451162847;node;Única Odontologia;dentist;dentist;;;;;;;;;;;;;-46.7440469;-23.6731623
2880;9451162848;node;DrogaMais;pharmacy;pharmacy;;;;;;;;;;;;;-46.7440142;-23.6730144
585;3228473926;node;AMA Jardim São Luís;;clinic;;;;;;;;;;São Paulo;;;-46.7438187;-23.6608106
1864;5861562631;node;Drogarias Nissei;pharmacy;pharmacy;;;;;;;;;;;;;-46.7433307;-23.6727785
2884;9453804273;node;Farma Express;pharmacy;pharmacy;;;;;;;;;;;;;-46.7429545;-23.6740843
6349;508190619;way;Drogasil;pharmacy;pharmacy;;;;;;;;;;;;yes;-46.7429161;-23.672159
1717;5512382166;node;Pense Farma;pharmacy;pharmacy;;;;;;;;;;;;;-46.7420474;-23.6717783
2885;9453804284;node;MedicMais;clinic;clinic;;;;;;;;;;;;;-46.7418731;-23.6725923
2874;9450749513;node;;dentist;dentist;;;;;;;;;;;;;-46.7412504;-23.6719436
4284;12682607309;node;Ama Dente Odontologia;dentist;dentist;;;;;;;;;;;;;-46.7400765;-23.6705825
2873;9450722388;node;Yamamoto;dentist;dentist;;;;;;;;;;;;;-46.7397886;-23.6706118
2136;6448484366;node;AMA / UBS Integrada Jardim Alfredo;clinic;clinic;;;;;;;Rua Dinar;51;Jardim Alfredo;São Paulo;04913-120;;-46.7383218;-23.6812942
2875;9451162742;node;Dra. Gleice Yamamoto;dentist;dentist;;;;;;;;;;;;;-46.7381052;-23.6677747
2876;9451162744;node;Drogaria Salvador;pharmacy;pharmacy;;;;;;;;;;;;;-46.7380706;-23.667587
584;3228473925;node;Unidade Básica de Saúde Jardim Ibirapuera;clinic;clinic;;;;;;;;;;;;;-46.7365588;-23.6666607
2137;6448488285;node;UBS Novo Jardim I;clinic;clinic;;;;;;;Rua Philippe de Vitry;282;Jardim Santa Josefina;São Paulo;05819-080;;-46.7357544;-23.6654145
6798;574195934;way;Muyu Farma;pharmacy;pharmacy;;;;;;;;;;;;;-46.7428246;-23.6721327
7042;619621408;way;;pharmacy;pharmacy;;;;;;;;;;;;;-46.7628849;-23.6986633
7050;620465746;way;Unidade Básica de Saúde Jardim Thomas;clinic;clinic;general;;Secretaria Municipal de Saude;government;+55 11 5514 0345;;Rua Audálio Gonçalves dos Santos;158;Jardim Thomas;;05833-040;;-46.756085;-23.6738417
7052;620466934;way;Amar Saúde;clinic;clinic;;;;;;;;;;;;;-46.7461798;-23.6734756
7053;620481970;way;Dr. Rubens Yoshida;clinic;clinic;;;;;;;;;;;;;-46.7407733;-23.6719279
7054;620482215;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.7459327;-23.6739636
7055;620484251;way;Farmácia Super Popular;pharmacy;pharmacy;;;;;;;;;;;;;-46.7436261;-23.6729551
7056;620484880;way;Dental Clinic Clínicas Odontológicas;dentist;dentist;;;;;;;;;;;;;-46.7368846;-23.6700478
7803;726151709;way;;dentist;dentist;;;;;;;;;;;;;-46.7443327;-23.6724624
8445;910154959;way;Hospital Guarapiranga;hospital;hospital;;;;;;;;;;;;;-46.7424887;-23.706108
8885;1025313013;way;UBS Zumbi dos Palmares;clinic;clinic;;;Secretaria de Saúde da Cidade de São Paulo;public;;;Rua Humberto de Almeida;8;Chácara Santana;São Paulo;05831-000;yes;-46.7445959;-23.6721074
2582;8198818915;node;Drogasil;pharmacy;pharmacy;;;;;;;;;;;;yes;-46.7715827;-23.5895327
1909;6023902517;node;Farmacia&Cia;pharmacy;pharmacy;;;;;;;Estrada São Francisco;;Jardim Helena;Taboão da Serra;;;-46.7708071;-23.6184386
5062;150247926;way;UBS Vila Borges;;clinic;;no;;;;;;;;;;;-46.7705131;-23.5871986
2733;8873764994;node;Farma Unidos Popular;pharmacy;pharmacy;;;;;;;;;;;;;-46.7699232;-23.5895684
2197;6577549566;node;Unidade Básica de Saúde de Jardim Helena;clinic;clinic;"hiv;aids";;;;+55 11 4135 3556;;Estrada São Francisco;1148;Jardim Helena;;06764-290;;-46.7696078;-23.6196295
5799;403397421;way;Ambulatório Médico de Especialidades Taboão da Serra;hospital;hospital;;no;SPDM;;+55 11 2139 0333;https://amets.spdmafiliadas.org.br/;Estrada São Francisco;1448;Jardim Heriquieta;Taboão da Serra;06764-290;;-46.7695137;-23.619511
5574;321569246;way;;;pharmacy;;;;;;;Rua Artur Barreiros;;Jardim Ester;;;;-46.7643608;-23.5812579
5138;186296649;way;UBS Dra. Maria José de Albuquerque;clinic;clinic;;no;;;;;;;;;;;-46.7626409;-23.6058219
4698;13364235762;node;Drogasil;pharmacy;pharmacy;;;;;;;;;;;;yes;-46.7573436;-23.617142
4697;13364235761;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.7570229;-23.6170942
7379;681136870;way;Unidade Básica de Saúde Jardim Jaqueline;clinic;clinic;;;;;;;;;;;;;-46.7518164;-23.5948159
9095;1072920675;way;Unidae Básica de Saúde Jardim das Palmas;clinic;clinic;"general;gynaecology;paediatrics;vaccination";;Secretaria de Saúde;government;+55 11 5843 8340;;Rua Francisco de Sales;10;Jardim das Palmas;;05749-280;;-46.7459556;-23.6221016
1613;5256908022;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Avenida Doutor Guilherme Dumont Vilares;;;;;;-46.7415861;-23.6114447
1612;5256903322;node;Drogasil;pharmacy;pharmacy;;;;;;;Avenida Doutor Guilherme Dumont Vilares;;;;;yes;-46.741219;-23.6136009
2424;7532300144;node;a+ Medicina Diagnóstica;laboratory;;;;;;;https://www.amaissaude.com.br/sp/unidades/morumbi-dumont-villares/;;;;;;;-46.7409706;-23.6136114
2425;7532300145;node;Papaiz Diagnósticos Odontológicos;laboratory;;;;;;;https://www.papaizassociados.com.br/localizacao/portal-do-morumbi/;Avenida Doutor Guilherme Dumont Vilares;;;;;;-46.7409275;-23.6136053
6664;553187313;way;Droga Raia;pharmacy;pharmacy;;;;;;;Rua Desembargador Dalmo do Valle Nogueira;79;Vila Suzana;São Paulo;;;-46.7402406;-23.6157262
5085;165265046;way;Pronto Socorro Municipal Doutor Caetano Virgílio Neto;hospital;hospital;;yes;Prefeitura do Município de São Paulo;government;;;Rua Augusto Farina;1125;;;05594-001;;-46.7390105;-23.5844338
7293;666494944;way;Drogasil;pharmacy;pharmacy;;;;;+55 11 3739 0047;;Avenida José Galante;600;Vila Suzana;São Paulo;05642-001;yes;-46.7381429;-23.6210618
9942;1221808842;way;Droga Raia;pharmacy;pharmacy;;;;;;;Avenida Ministro Laudo Ferreira de Camargo;;;;;;-46.7370518;-23.5873011
9943;1221808850;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;+55 11 3507-6286;;Avenida Ministro Laudo Ferreira de Camargo;"340;344;348";;;;;-46.7368797;-23.5867025
5055;146947250;way;Unidade Básica de Saúde Vila Sônia;clinic;clinic;;;;;"+55 11 3742-9844;+55 11 3742-1487";;Rua Abraão Calil Rezek;91;;São Paulo;05625-050;;-46.7346394;-23.5980347
7807;727276295;way;Drogasil;pharmacy;pharmacy;;;;;;;Avenida Eliseu de Almeida;;;;;yes;-46.7346093;-23.5892295
10541;1366005743;way;;pharmacy;pharmacy;;;;;;;;;;;;;-46.7338108;-23.6111553
5088;166043468;way;Assistência Médica Ambulatorial Jardim Peri-Peri;clinic;clinic;;no;;;;;;;;;;;-46.7322472;-23.5865794
2373;7163500578;node;;pharmacy;pharmacy;;;;;;;;;;;;;-46.7302715;-23.6201195
2399;7248717265;node;Polo Saúde;clinic;clinic;;;;;;;;;;;;;-46.7277304;-23.6226812
4538;13094466657;node;Invictta Odontologia Especializada;;dentist;;;;;;;;;;;;;-46.7230149;-23.5775613
5804;404737970;way;;dentist;dentist;;;;;;;Avenida Corifeu de Azevedo Marques;1471;;São Paulo;05581-001;;-46.7280414;-23.574866
5805;404746691;way;;pharmacy;pharmacy;;;;;;;;;;;;;-46.727564;-23.5739863
5806;404824976;way;;pharmacy;pharmacy;;;;;;;;;;;;;-46.7326229;-23.5734337
5851;418312782;way;Doutor Mauro Vince;dentist;dentist;;;;;;;Avenida Nossa Senhora de Assunção;361;Vila Butantã;São Paulo;05359-000;;-46.7429909;-23.5730502
5789;396722089;way;Policlínica Bonfiglioli;clinic;clinic;;;;;"+55 11 2197-1399;+55 11 99109-6550";https://polibon.com.br/;Avenida Corifeu de Azevedo Marques;2697;Vila Lageado;São Paulo;05339-000;;-46.739115;-23.5724652
5807;405574870;way;Drogasil;pharmacy;pharmacy;;;;;"+55 11 3034-0574;+55 11 3034-0138";;Rua Pirajussara;480;;São Paulo;05501-020;yes;-46.707682;-23.5712377
5821;410892257;way;Drogasil;pharmacy;pharmacy;;;;;;;Avenida Nossa Senhora de Assunção;638;Vila Butantã;São Paulo;05359-000;yes;-46.744092;-23.570704
5820;410891904;way;Alcon Laboratórios Brasil;laboratory;;;;;;;;Avenida Nossa Senhora de Assunção;736;Vila Butantã;São Paulo;05359-000;;-46.7442182;-23.5701442
5447;291547014;way;Droga Raia;pharmacy;pharmacy;;;;;+55 11 3032-4741;https://www.drogaraia.com.br/storelocator/search/result/?query_text=vital;Avenida Vital Brasil;752;;São Paulo;05503-000;;-46.7118713;-23.5699913
3780;11931477936;node;Farma Conde;pharmacy;pharmacy;;;;;+55 11 3719 4222;https://www.farmaconde.com.br/;Avenida do Rio Pequeno;1234;Rio Pequeno;;;;-46.7564034;-23.5685955
6315;498978109;way;Sorridents;dentist;dentist;;;;;;;Avenida do Rio Pequeno;;;;;;-46.7563062;-23.5683213
5788;395910877;way;Centro de Saúde Escola Samuel Barnsley Pessoa;clinic;clinic;;;USP;university;;;Avenida Vital Brasil;1490;Butantã;São Paulo;05503-000;;-46.7166062;-23.5683107
5785;394937312;way;Clínica Odontológica;clinic;clinic;;;;;+55 11 3091 7418;http://www.fo.usp.br/?page_id=1966;;;;;;;-46.7396242;-23.5677029
5822;411054345;way;Serviço de Assistência Especializada - SAE DST/AIDS Butantã;clinic;clinic;infectious_diseases;;Prefeitura de São Paulo;public;(11) 3768-1523;;Avenida Corifeu de Azevedo Marques;3596;Vila Butantã;São Paulo;05340-000;yes;-46.7438325;-23.5658435
5081;158788584;way;Hospital Universitário;hospital;hospital;;yes;Universidade de São Paulo;public;;http://www.hu.usp.br;Avenida Professor Lineu Prestes;2565;;São Paulo;05508-000;;-46.7411489;-23.5647337
4317;12766210542;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.7665966;-23.55881
2659;8449712205;node;Drogasil;pharmacy;pharmacy;;;;;;;Avenida Jaguaré;287B;;São Paulo;05346-000;yes;-46.7453713;-23.5570045
4820;13540433788;node;lys;clinic;clinic;;;;;;;;;;;;;-46.7057536;-23.5555864
4033;12230035270;node;Sartoretto;dentist;dentist;;;;;;;;;;;;;-46.7046998;-23.5555631
6384;520076544;way;Drogasil;pharmacy;pharmacy;;;;;;;;;;;;yes;-46.7098342;-23.5547544
6383;520076096;way;Fleury;laboratory;clinic;;;;;;;;;;;;;-46.7168278;-23.5543925
6382;520075842;way;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.7100317;-23.5532618
4420;12849020003;node;Drogaria Laras;pharmacy;pharmacy;;;;;;;Rua Três Arapongas;21;Jaguaré;São Paulo;;;-46.7421402;-23.5467382
3658;11623793044;node;Maia Clínica Odontológica;dentist;dentist;dental_oral_maxillo_facial_surgery;;;;;;Rua Ana Pereira Melo;253 sala 912;Vila Campesina;Osasco;06023-080;;-46.7666828;-23.5440667
5004;34875563;way;Unidade de Pronto Atendimento Lapa;hospital;hospital;general;yes;;;;;Avenida Queiroz Filho;313;Alto da Lapa;;;;-46.7219425;-23.5377585
7783;721628995;way;UBS Butantã;clinic;clinic;general;;Secretaria Municipal da Saúde de São Paulo;government;"+55 11 3726-1838;+55 11 3726-8591";;Rua Cabral de Menezes;51;Vila Gomes;São Paulo;05590-050;;-46.7339952;-23.5770487
8983;1053701444;way;Salomão Zoppi;clinic;clinic;;;;;;;;;;;;;-46.7065458;-23.5385739
9951;1222974995;way;;pharmacy;pharmacy;;;;;;;;811;;;;;-46.7467396;-23.5458107
10152;1286379175;way;Drogasil;pharmacy;pharmacy;;;;;+55 11 2924 8006;;Rua Jorge Ward;28;;;;yes;-46.7564826;-23.5687233
10153;1286379866;way;Pague Menos;pharmacy;pharmacy;;;;;+55 11 3714 2810;https://www.paguemenos.com.br/;Avenida do Rio Pequeno;1193;Rio Pequeno;;;;-46.7557865;-23.5685771
10469;1348051388;way;Unidade de Pronto Atendimento Rio Pequeno;hospital;hospital;general;yes;Associação Paulista para o Desenvolvimento da Medicina;private_non_profit;;;Rua José Vicente da Cruz;90;Vila Antônio;;;;-46.7650196;-23.5763309
10620;1380296075;way;Farmácia Ananda;pharmacy;pharmacy;;;;;"+55 11 3769-1000;+55 11 3768-8097;+55 11 99136-2778";https://www.farmaciaananda.com.br;Avenida Otacílio Tomanik;1314;;São Paulo;;;-46.7501497;-23.5683328
10699;1391409399;way;Unidade Básica de Saúde Doutor José Marcílio Malta Cardoso;clinic;clinic;general;;;;;;Rua Desembargador Homero Pinho;105;Jardim Tropical;;05379-240;;-46.760954;-23.5705601
11138;1479054144;way;Drogaria São Paulo;pharmacy;pharmacy;;;Drogaria São Paulo;;"+55 11 3726-7059;+55 11 3726-2817";http://www.drogariasaopaulo.com.br;Avenida Vital Brasil;1250;Butanta;São Paulo;05503-000;;-46.7149481;-23.5688647
5207;218550002;way;UBS Jardim Germania;;clinic;;;;;;;;;;;;;-46.7575874;-23.6539616
2132;6448484362;node;AMA UBS Integrada Vila Prel;clinic;clinic;;;;;;;Rua Thereza Maia Pinto;11;Vila Prel;São Paulo;05780-390;;-46.7541952;-23.6484402
5557;318404108;way;Hospital Municipal Doutor Fernando Mauro Pires da Rocha;hospital;hospital;;yes;;;+55 11 3394 7460;https://www.prefeitura.sp.gov.br/cidade/secretarias/saude/autarquia_hospitalar_municipal/unidades_da_ahm/index.php?p=17056;Estrada de Itapecerica;1661;Vila Maracanã;São Paulo;05835-005;yes;-46.7487292;-23.6487788
2134;6448484364;node;UBS M'Boi - Brasília;clinic;clinic;;;;;+55 11 5511 8717;;Rua Maporé;352;Jardim São Luis;São Paulo;05846-390;;-46.7450212;-23.653851
2135;6448484365;node;UBS Jardim Celeste;clinic;clinic;;;;;;;Rua João Fernandez Camisa Nova Júnior;865;Jardim Celeste;São Paulo;05844-000;;-46.7414382;-23.6566713
1318;4807792266;node;UBS Vila das Belezas;;clinic;;;;;;;;;;;;;-46.7413515;-23.643248
1922;6080664588;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Rua Nélson Gama de Oliveira;;;;;;-46.7403391;-23.6294491
190;1832543212;node;;;pharmacy;;;;;;;;;;;;;-46.7364112;-23.6265855
13;492902316;node;Drogaria Nova São Luiz;pharmacy;pharmacy;;;;;;;;;;;;;-46.7363042;-23.6576603
699;3606550108;node;Ambulatório Médico Terapêutico;;doctors;;;Associação Comunitária Monte Azul;;+55 11 5853-8080;;Avenida Tomás de Souza;;Jardim Monte Azul;;05836-350;;-46.7356128;-23.6462182
2138;6448488286;node;UBS Novo Caminho;clinic;clinic;;;;;;;Rua Antônio da Mata Junior;943;Jardim São Luiz;São Paulo;05812-030;;-46.735608;-23.6561688
823;3863409634;node;;;pharmacy;;;;;;;;;;;;;-46.7347908;-23.63367
11;491895211;node;Drogaria São Paulo;;pharmacy;;;;;"+55 11 5851-6291;+55 11 5851-6907;0800 779 8767";http://www.drogariasaopaulo.com.br;Avenida Maria Coelho Aguiar;920;;São Paulo;05805-000;;-46.7341461;-23.6524688
3537;11349309437;node;Casa Angela;birthing_centre;;;;;;;http://www.casaangela.org.br/;Rua Mahamed Aguil;34;Jd. Mirante;São Paulo;05801-060;;-46.7338534;-23.6457561
2518;8117073948;node;Alta Diagnostics and Exams;yes;;;;;;;;;;;;;;-46.7332239;-23.6266246
2517;8117073942;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.7325941;-23.6280588
2516;8117016992;node;VIVID clinic;yes;;;;;;;;;;;;;;-46.7296919;-23.6307103
2515;8116992356;node;;laboratory;;;;;;;;;;;;;;-46.7287788;-23.6310163
623;3364729076;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;"+55 11 3758-2251;+55 11 3758-2321;0800 779 8767";http://www.drogariasaopaulo.com.br;Rua Doutor Chibata Miyakoshi;107;Paraíso do Morumbi;São Paulo;05705-170;;-46.7220279;-23.6258381
6470;542762907;way;Unidade Básica de Saúde e Assistência Médica Ambulatorial Parque Santo Antônio;clinic;clinic;"general;paediatrics;maternity";;;;+55 11 5511-4249;;Rua Manoel Bordalo Pinheiro;100;Parque Sto Antônio;São Paulo;05850-230;;-46.7561215;-23.6570704
6622;548737774;way;Drogasil;pharmacy;pharmacy;;;;;;;;;;;;;-46.7412669;-23.6254839
7080;622417842;way;Delboni;clinic;clinic;general;;Delboni;;;;Rua Jandiatuba;;Vila Andrade;São Paulo;;;-46.7356691;-23.629865
8295;871456390;way;ALTA;yes;;;;;;;;;;;;;;-46.733194;-23.6266501
9490;1154407398;way;Farmaclinica;pharmacy;pharmacy;;;;;;;Rua Alexandre Benois;13A;;São Paulo;;;-46.738495;-23.632584
10796;1416347427;way;Instituto de Reabilitação Lucy Montoro;hospital;hospital;;;;;;;;;;;;;-46.7350761;-23.6322493
10814;1420782691;way;AMA Jardim Pijarussara;clinic;clinic;general;;;;;;Avenida Amadeu da Silva Samelo;423;;São Paulo;05760-140;;-46.7663874;-23.6313145
11196;1490748709;way;band drogasil;pharmacy;pharmacy;;;;;;;Estrada do Campo Limpo;;jardim piracuama;sao paulo;05777-000;;-46.7624055;-23.6484085
11366;19437356;relation;Hospital Dia : Campo Limpo;hospital;hospital;;;;;;;Avenida Amadeu da Silva Samelo;423;;São Paulo;05760-140;;-46.7661086;-23.631533
1716;5512350636;node;Espaço Ondontológico Honoyama;dentist;dentist;;;;;;;;;;;;;-46.7322351;-23.6682309
1228;4589845091;node;Pronto Socorro Balneário São José;;clinic;;;;;;;Rua Gaspar Leme;;;;;;-46.7233022;-23.7721718
896;4012655836;node;Unidade Básica de Saúde Integrada Jardim Campinas;clinic;clinic;;;;;;;Rua das Plêiades;;Jardim Maria Amalia;São Paulo;;;-46.7125519;-23.7715542
252;2129227641;node;UBS Jardim Iporã;clinic;clinic;vaccination;;;;+55 11 5922 3053;;Rua Forte de Vila Bela;29;Jardim Iporã;São Paulo;04865-170;;-46.7124629;-23.7832947
3062;10049427735;node;Davita Hemodiálise Interlagos;"blood_bank;dialysis";;;;;;;;Parque Atlântico, Avenida Atlântica, CEP:  04805-000;5071;;;;;-46.7098807;-23.7119244
3093;10166497483;node;Ultrafarma Popular;pharmacy;pharmacy;;;;;;;;;;;;;-46.7083519;-23.7557778
2360;7126931047;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;;;;;;;-46.7072744;-23.7445626
6319;499667434;way;UBS Jardim Presidente;clinic;clinic;"general;paediatrics;gynaecology;emergency;maternity";;;;+55 11 5973 6400;;Rua Jangada Nova;75;Jardim Presidente;São Paulo;04830-200;yes;-46.7035384;-23.7298351
2090;6389922537;node;;dentist;dentist;;;;;;;;;;;;;-46.7020253;-23.7125548
1928;6090971532;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Avenida Interlagos;;;;;;-46.7001121;-23.6952129
280;2295260065;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;"+55 11 5666-1123;+55 11 5666-7631;0800 779 8767";http://www.drogariasaopaulo.com.br;Avenida Senador Teotônio Vilela;1072;;São Paulo;04801-000;;-46.6992052;-23.7108929
4724;13410828980;node;Droga Mix;pharmacy;pharmacy;;;;;;;Avenida Dona Belmira Marin;705;;São Paulo;;no;-46.6934428;-23.7369235
831;3891680455;node;Drogasil;pharmacy;pharmacy;;;Drogasil;;+55 11 5546-5710;https://www.drogasil.com.br/;Rua Tenente José Maria Pinto;284;;;04675-090;yes;-46.691375;-23.6632578
2929;9667147469;node;Drogaria São Paulo;pharmacy;pharmacy;;;;;;;Rua Dom Aguirre;40;Vila Sofia;São Paulo;04671-245;;-46.6865005;-23.6605709
5932;426857923;way;AMA Jardim Castro Alves;clinic;clinic;;;Associação Saúde da Família;;;http://www.saudedafamilia.org/projetos/ama/ama_castro_alves/ama_castro_alves.htm;Rua João Paulo Barreto;131;Parelheiros;São Paulo;04842-150;;-46.6863801;-23.7425726
279;2288340570;node;Droga Mix;pharmacy;pharmacy;;;;;;;;;;;;;-46.6862765;-23.7384746
594;3259907564;node;Hospital Vida's;hospital;hospital;;yes;;;;;;;;;;;-46.6855976;-23.6750741
6421;531469578;way;Hospital Geral do Grajaú Professor Liberato John Alphonse de Dio;hospital;hospital;"general;gynaecology;paediatrics;orthopaedics;surgery;maternity;urology;neurology";;Instituto de Responsabilidade Social Sírio-Libanês;;+55 11 3544 9444;;Rua Francisco Otávio Pacca;180;Parque das Nações Unidas;São Paulo;;;-46.6908079;-23.729068
6442;536944415;way;Pronto Socorro Municipal Dona Maria Antonieta Ferreira de Barros;hospital;hospital;;yes;Organização Social Associação Saúde da Família;;+55 11 5972-4881;;Rua Antônio José Escudeiro;180;Grajaú;São Paulo;;;-46.6906822;-23.748885
6464;541461062;way;AMA Jardim Icaraí;hospital;hospital;;;;;;;Rua São Roque do Paraguaçu;;Jardim Icaraí;São Paulo;;;-46.7052726;-23.7440695
7024;618647298;way;UBS Colônia;clinic;clinic;;;;;;;;;;;;;-46.6970752;-23.8503841
7025;618678697;way;UBS Jardim Campinas;clinic;clinic;;;;;;;;;;;;;-46.7125195;-23.7716311
7026;618856309;way;Reimberg;pharmacy;pharmacy;;;;;;;Avenida Antônio Carlos Benjamin dos Santos;1335;Vila Parque São Paulo;São Paulo;04845-260;;-46.6983381;-23.7516695
7033;619055080;way;Sua consulta;doctor;doctors;general;;Sua consulta;;+55 11 4380-0828;https://www.suaconsulta.net/;Avenida Senador Teotônio Vilela;3193;Parque das Árvores;São Paulo;04801-010;yes;-46.6983385;-23.7288533
